Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,MACD,MACD_Signal,RSI,ATR,OBV,Percent_R,ADX,CCI,ROC,Percent_Change,Signal_Line,%D,%K
18/02/2014,26.98,26.985001,26.594999,26.764999,22.066271,40541400,26.95821429,26.90017393,0.247746373,0.319045494,51.34687175,0.555595792,860744600,-56.63430421,30.27897731,-10.46589825,-0.316577281,-0.316577281,26.94444785,59.4628177,41.62875076
19/02/2014,26.635,26.684999,25.605,25.785,21.258314,80405600,26.90499993,26.75148407,0.138548278,0.282946051,41.49851233,0.59876745,780339000,-91.15478681,29.81508162,-176.9378616,-3.661494626,-3.661494626,26.71255828,45.14655914,33.69276254
20/02/2014,25.889999,26.07,25.665001,25.879999,21.336634,51477200,26.81821421,26.63528606,0.058993586,0.238155558,42.64689057,0.584926846,831816200,-86.48652899,29.38432133,-177.8961816,0.36842738,0.36842738,26.54604643,32.40987999,21.90812667
21/02/2014,26.030001,26.030001,25.5,25.525,21.043953,48104800,26.69678564,26.48724792,-0.032326889,0.184059068,39.52456676,0.581003571,783711400,-98.83177516,29.23933504,-182.4254046,-1.3717118,-1.3717118,26.34183714,21.14773074,7.842303017
24/02/2014,25.860001,25.93,25.565001,25.575001,21.085186,32759800,26.63892857,26.365615,-0.099517189,0.127343817,40.18878294,0.568431888,816471200,-96.49527874,29.10470491,-162.9313998,0.195890304,0.195890304,26.18846991,11.93752291,6.062139041
25/02/2014,25.629999,25.73,25.094999,25.385,20.928532,40828000,26.54071429,26.23486633,-0.166181837,0.068638686,38.46014797,0.573186824,775643200,-88.60506876,29.675053,-176.0608396,-0.742916882,-0.742916882,26.02777593,6.420133724,5.355959116
26/02/2014,25.459999,25.459999,25.1,25.34,20.891438,30516400,26.44428564,26.11555082,-0.220107908,0.010889367,38.04278677,0.557959123,745126800,-90.37324165,30.20466194,-155.274467,-0.177270041,-0.177270041,25.89022074,6.53118948,8.175470284
27/02/2014,25.325001,25.684999,25.25,25.540001,21.056324,35472600,26.33892864,26.03881084,-0.243894831,-0.040067472,41.10197495,0.549176257,780599400,-82.51465619,30.01834417,-111.4525387,0.789269929,0.789269929,25.8201768,8.789035733,12.8356778
28/02/2014,25.65,26.040001,25.559999,25.844999,21.307777,38390000,26.23357143,26.01296927,-0.235421556,-0.079138289,45.51974358,0.545663667,818989400,-70.53045187,28.88583111,-66.85301606,1.194197291,1.194197291,25.82514124,13.29056606,18.8605501
03/03/2014,25.540001,25.635,25.305,25.5,21.023348,33500800,26.11392864,25.94457336,-0.253621371,-0.114034906,41.70877637,0.545259048,785488600,-84.08640472,28.29592596,-90.40887207,-1.334877204,-1.334877204,25.76011299,17.55079677,20.95616241
04/03/2014,25.700001,25.795,25.615,25.68,21.171749,25819600,25.98392864,25.90929691,-0.250631239,-0.141354172,44.32764867,0.527383402,811308200,-77.01371316,27.33094628,-61.60924914,0.705882353,0.705882353,25.74409039,20.86884086,22.78981009
05/03/2014,25.684999,26.129999,25.565001,25.945,21.390226,33179800,25.86428571,25.91405733,-0.224292746,-0.157941887,48.02955668,0.530070159,844488000,-58.53655681,25.62783373,-39.63484462,1.031931464,1.031931464,25.78427231,23.5112492,26.7877751
06/03/2014,26.059999,26.16,25.915001,26.055,21.480911,25728400,25.83357136,25.93284968,-0.192326203,-0.16481875,49.5297694,0.509707933,870216400,-51.02038213,23.97685735,-20.95869909,0.423973791,0.423973791,25.83841785,29.12912261,37.80978263
07/03/2014,26.16,26.184999,25.719999,25.815001,21.283047,25983400,25.75964286,25.91713653,-0.184234658,-0.168701932,46.38373431,0.506514509,844233000,-61.9046964,22.87387102,-31.02841119,-0.921124544,-0.921124544,25.83373448,35.81455976,42.84612155
10/03/2014,25.834999,25.945,25.655001,25.76,21.237703,19885000,25.68785721,25.89618499,-0.180183132,-0.170998172,45.66783245,0.491049116,824348000,-58.17603774,21.9913688,-39.77606706,-0.213058291,-0.213058291,25.81898758,41.20739959,42.96629458
11/03/2014,25.855,25.879999,25.5,25.610001,21.114035,23851600,25.67535729,25.85802712,-0.186921223,-0.174182782,43.68745929,0.483116965,800496400,-52.75211009,21.50913015,-51.46355106,-0.582294255,-0.582294255,25.77719027,42.73382269,42.38905193
12/03/2014,25.5,25.594999,25.305,25.49,21.015097,22211000,25.64750021,25.80895684,-0.199642927,-0.179274811,42.11403912,0.470394396,778285400,-63.76137615,21.46524454,-77.62308437,-0.468570852,-0.468570852,25.71975221,42.37516839,41.77015868
13/03/2014,25.555,25.594999,25.084999,25.23,20.800743,30253200,25.62642879,25.73176259,-0.228075682,-0.189034985,38.84932909,0.473223367,748032200,-86.81809091,21.84815836,-108.7495723,-1.020007846,-1.020007846,25.62180177,38.79400607,32.22280762
14/03/2014,25.16,25.395,25.09,25.32,20.874943,31716000,25.60821443,25.67686092,-0.240573417,-0.199342672,40.56684338,0.461207413,779748200,-78.63627273,22.20372119,-110.9568378,0.356718193,0.356718193,25.56144142,32.5292399,23.59475341
17/03/2014,25.49,25.495001,25.305,25.389999,20.932652,25698000,25.6085715,25.63861266,-0.242039546,-0.207882046,41.93288334,0.441835526,805446200,-72.27272727,22.18942682,-79.31381546,0.276457346,0.276457346,25.52715293,25.5250658,20.75763636
18/03/2014,25.365,25.365,24.985001,25.110001,20.701817,32672400,25.592143,25.56813111,-0.26276596,-0.218858829,38.15511636,0.439204274,772773800,-89.58331597,22.82159615,-135.0054628,-1.102788543,-1.102788543,25.44372255,21.39609482,19.83589468
19/03/2014,25.105,25.145,24.75,24.940001,20.561657,42753800,25.54928586,25.48438042,-0.289571373,-0.233001338,36.03258306,0.436046826,730020000,-86.75950297,23.82205169,-170.2527275,-0.67702108,-0.67702108,25.34297824,19.24056077,17.12815126
20/03/2014,25,25.475,24.950001,25.305,20.862579,30960200,25.5107145,25.46046303,-0.278156077,-0.242032286,43.32275689,0.443114838,760980200,-61.32401486,23.65021382,-80.17470134,1.463508362,1.463508362,25.33538259,19.247256,20.77772207
21/03/2014,25.344999,25.655001,24.955,25,20.611126,47988600,25.47500021,25.39906796,-0.290373084,-0.251700445,39.29293049,0.46146385,712991600,-82.57838507,22.95244836,-83.27604211,-1.205295396,-1.205295396,25.26830607,20.33952412,23.11269903
24/03/2014,25.125,25.25,24.665001,25.15,20.734791,36854000,25.43714307,25.3658589,-0.284669906,-0.258294337,42.14329281,0.470287789,749845600,-68.09212907,22.90246607,-120.2257762,0.6,0.6,25.24464486,24.40852603,29.335157
25/03/2014,25.174999,25.245001,24.695,24.834999,20.475092,36882000,25.35785729,25.29507758,-0.302085787,-0.267052627,38.0978453,0.47598159,712963600,-88.81590634,22.85605394,-127.8862182,-1.252489066,-1.252489066,25.16271569,24.20634974,20.17119317
26/03/2014,24.870001,25.18,24.785,24.809999,20.454475,38860400,25.26892864,25.23040044,-0.314282437,-0.276498589,37.78781606,0.470197191,674103200,-90.46064534,22.81295696,-115.3971619,-0.100664389,-0.100664389,25.09217235,22.35004109,17.54377308
27/03/2014,24.705,24.795,24.5,24.549999,20.240122,25188400,25.17857136,25.13968025,-0.340997392,-0.28939835,34.63142617,0.458754463,648914800,-96.53986159,23.36490702,-157.6207237,-1.047964573,-1.047964573,24.98373768,15.25872061,8.061195576
28/03/2014,24.695,24.92,24.504999,24.780001,20.429743,31930800,25.10857143,25.09172301,-0.339694164,-0.299457513,39.44976803,0.455629215,680845600,-79.71005776,23.43046652,-119.9608835,0.936871729,0.936871729,24.94299034,12.2338157,11.09647843
31/03/2014,24.92,25.195,24.889999,25.02,20.721687,34758200,25.0664285,25.08215994,-0.315656739,-0.302697358,44.08153147,0.452727057,715603800,-54.97839396,22.58596485,-54.78233465,0.968518928,0.968518928,24.95839227,14.02718986,22.92389556
01/04/2014,25.17,25.190001,24.815001,24.965,20.67614,27944000,25.0289285,25.06653862,-0.297614234,-0.301680733,43.26475587,0.447175125,687659800,-59.7402946,21.98540431,-58.63996377,-0.219824141,-0.219824141,24.95971382,23.07026396,35.19041789
02/04/2014,25.01,25.485001,25.01,25.450001,21.077816,31894400,25.04464286,25.11766694,-0.241397216,-0.28962403,51.75404988,0.452376973,719554200,-17.74890238,20.53322405,15.5208011,1.942723813,1.942723813,25.05777126,37.98614994,55.84413635
03/04/2014,25.379999,25.655001,25.365,25.559999,21.168921,28816400,25.06178564,25.17664454,-0.185826808,-0.268864585,53.45510181,0.440778689,748370600,-8.225274264,19.41110945,76.51539109,0.432212164,0.432212164,25.1582168,54.15435461,71.42850959
04/04/2014,25.59,25.805,25.084999,25.09,20.779659,36551000,25.04035714,25.16509194,-0.177663853,-0.250624439,45.99323501,0.46072314,711819600,-54.78927203,18.44049041,37.63900183,-1.838806801,-1.838806801,25.14457344,66.78383213,73.07885044
07/04/2014,25.055,25.105,24.32,24.540001,20.324152,43991200,24.99964286,25.08174648,-0.21311828,-0.243123207,39.11265192,0.483885773,667828400,-85.18511785,19.08689434,-135.0002801,-2.192104424,-2.192104424,25.02365895,65.03582399,50.60011195
08/04/2014,24.594999,24.594999,24.135,24.424999,20.228909,47068600,24.962857,24.99418015,-0.247641215,-0.244026809,37.83801127,0.482179575,620759800,-82.63479042,19.97991741,-184.2560057,-0.468630788,-0.468630788,24.90392696,49.82530077,25.7969399
09/04/2014,24.389999,24.945,24.334999,24.895,20.618162,40873600,24.93357129,24.98095613,-0.23437402,-0.242096251,45.63564472,0.491309676,661633400,-54.49101796,19.83837786,-85.13181877,1.924262105,1.924262105,24.90214157,34.09780326,25.89635792
10/04/2014,24.84,24.965,24.195,24.209999,20.050844,38223400,24.87714264,24.87816185,-0.275952519,-0.248867504,38.12864507,0.511216128,623410000,-95.50904192,19.95644037,-139.1342355,-2.751560554,-2.751560554,24.76371306,24.71611591,22.4550499
11/04/2014,24.084999,24.35,23.955,23.98,19.860359,34034400,24.79357121,24.75840693,-0.323731006,-0.263840205,35.98802476,0.502914976,589375600,-98.64864865,20.47490432,-193.7096897,-0.950016561,-0.950016561,24.60697045,21.82283499,17.11709716
14/04/2014,24.1,24.42,24.049999,24.33,20.150229,32360000,24.75749986,24.70128601,-0.329554824,-0.276983129,41.38128461,0.498421049,621735600,-79.72972973,20.75290933,-131.9714622,1.459549625,1.459549625,24.55157636,16.09211343,8.704193235
15/04/2014,24.375,24.475,23.870001,24.205,20.046703,35995400,24.71428564,24.63511454,-0.340333544,-0.289653212,40.08240025,0.50603376,585740200,-82.68738123,21.32642049,-128.757528,-0.513769009,-0.513769009,24.48226109,12.93312351,12.97808013
16/04/2014,24.375,24.610001,24.245001,24.584999,20.361416,41936800,24.71678564,24.62843247,-0.314586654,-0.2946399,45.665779,0.498817134,627677000,-63.04917987,21.44477561,-62.74596099,1.569919438,1.569919438,24.50280867,15.5089477,24.84456972
17/04/2014,24.48,24.75,24.375,24.549999,20.332436,30275600,24.70035693,24.61797467,-0.293621579,-0.294436236,45.24755584,0.489973053,597401400,-64.85796633,21.13408888,-42.63706645,-0.142363235,-0.142363235,24.51224673,22.54149135,29.80182419
21/04/2014,24.695,24.945,24.66,24.940001,20.65543,31705600,24.69464271,24.66091152,-0.242738565,-0.284096702,50.66906314,0.483189335,629107000,-44.7028138,20.28516243,20.19993761,1.588602916,1.588602916,24.59779759,32.36991352,42.46334666
22/04/2014,25.295,25.809999,25.25,25.415001,21.048826,73147600,24.72678564,24.76145678,-0.162214967,-0.259720355,56.33950209,0.510818526,702254600,-20.36074264,20.06775106,140.5155343,1.904570894,1.904570894,24.76123827,42.98599886,56.69282574
23/04/2014,25.485001,25.709999,25.370001,25.605,21.20619,33427600,24.737857,24.87392921,-0.082121458,-0.224200576,58.39937109,0.498617059,735682200,-10.56696966,19.86586907,134.1648746,0.747586042,0.747586042,24.92999062,57.98199901,74.78982463
24/04/2014,25.674999,25.965,25.565001,25.684999,21.272446,33769200,24.74678557,24.98207185,-0.01205259,-0.181770979,59.27068755,0.491572912,769451400,-13.36520924,20.13095444,141.445861,0.312435071,0.312435071,25.08099229,72.23944773,85.23569282
25/04/2014,25.629999,25.700001,25.434999,25.485001,21.106804,32738400,24.77499993,25.04912907,0.027027766,-0.14001123,56.10682577,0.475389276,736713000,-22.91165771,20.02106351,96.22663192,-0.778656834,-0.778656834,25.16179403,81.47030175,84.3853878
28/04/2014,25.764999,25.905001,25.385,25.85,21.409103,43184000,24.86857129,25.15591186,0.086454999,-0.094717984,60.27453344,0.478575827,779897000,-5.489262763,20.29179294,106.9379433,1.432211048,1.432211048,25.29943523,85.23301246,86.07795676
29/04/2014,26,26,25.610001,25.775,21.346983,34263800,24.96499993,25.23845695,0.126046649,-0.050565057,59.03414472,0.472248911,745633200,-10.56338524,20.71189476,104.7097437,-0.290135397,-0.290135397,25.39454818,85.82508088,87.01189809
30/04/2014,25.764999,25.995001,25.66,25.879999,21.433945,30431600,25.035357,25.32399589,0.164005308,-0.007650984,60.26692234,0.462445489,776064800,-5.63385241,21.10198931,97.57934369,0.407367604,0.407367604,25.49163835,88.62034046,92.77116653
01/05/2014,25.91,26.055,25.860001,26.055,21.57888,26996400,25.16714279,25.4214631,0.205836185,0.03504645,62.30306767,0.443342168,803061200,0,21.58130663,104.5239975,0.676201726,0.676201726,25.60431068,91.46132847,94.60092078
02/05/2014,26.209999,26.209999,25.84,26.014999,21.545755,26765400,25.31249986,25.50060122,0.23307299,0.074651758,61.52693344,0.438103371,776295800,-8.333340456,22.32636834,101.0867807,-0.153525235,-0.153525235,25.68644834,94.23878545,95.34426904
05/05/2014,25.915001,26.24,25.865,26.23,21.723818,27093400,25.44821414,25.59785439,0.268907341,0.113502874,64.1145511,0.433595987,803389200,-0.421941106,23.0763975,100.198478,0.826450157,0.826450157,25.79515867,95.67558755,97.08157281
06/05/2014,26.049999,26.165001,25.799999,25.905001,21.454653,32064200,25.56964279,25.63880727,0.267992371,0.144400774,57.78747249,0.433339202,771325000,-16.79193824,23.51482435,76.52288652,-1.239035456,-1.239035456,25.81712714,94.63670064,91.48426007
07/05/2014,26.014999,26.094999,25.645,25.870001,21.425665,28597600,25.66142864,25.6696331,0.261429446,0.167806508,57.1335764,0.434529188,742727400,-19.83908847,23.31941967,62.45073942,-0.135109047,-0.135109047,25.82770191,92.07161453,87.64901073
08/05/2014,25.825001,25.879999,25.389999,25.549999,21.160635,37924600,25.73285721,25.65368189,0.227781076,0.179801422,51.4061508,0.438491389,704802800,-43.67094937,22.24360686,31.98099956,-1.236961684,-1.236961684,25.77216133,84.12198181,73.23267464
09/05/2014,25.535,25.565001,25.045,25.5,21.11923,30732800,25.77285714,25.63319097,0.194834073,0.182807952,50.55342011,0.444313504,674070000,-61.92468619,21.07964867,2.092658267,-0.19569081,-0.19569081,25.71772906,73.02337023,58.18842532
12/05/2014,25.555,25.605,25.235001,25.325001,20.974293,29710600,25.76642857,25.59209897,0.152840528,0.176814467,47.57855685,0.439005325,644359400,-76.56895397,19.8768353,-3.939510678,-0.686270588,-0.686270588,25.63918345,56.89985671,39.27847016
13/05/2014,25.424999,25.434999,25.014999,25.055,20.750673,50113200,25.72714286,25.52048578,0.096659289,0.160783432,43.3408725,0.437647802,594246200,-96.73461491,19.35613037,-46.19643123,-1.066144084,-1.066144084,25.52234676,39.68582571,21.59058164
14/05/2014,25.084999,25.125,24.84,24.915001,20.634726,31636000,25.672143,25.43975447,0.040373107,0.136701367,41.28744401,0.426744387,562610200,-94.64278571,19.30642926,-96.36457336,-0.558766713,-0.558766713,25.40087761,23.85120009,10.68454847
15/05/2014,24.895,25.174999,24.58,25.155001,20.833504,33025400,25.64857157,25.40178734,0.014959453,0.112352984,46.00989136,0.438762574,595635600,-65.36138554,19.84153729,-107.3880858,0.963275097,0.963275097,25.35170229,15.56517824,14.42040461
16/05/2014,25.110001,25.155001,24.92,25.094999,20.783804,25461800,25.59464293,25.36088223,-0.009908491,0.087900689,45.03462805,0.424208176,570173800,-68.97596386,20.33842332,-104.1744025,-0.23852911,-0.23852911,25.30036163,16.25941379,23.6732883
19/05/2014,25.120001,25.469999,24.889999,25.450001,21.077816,28002800,25.57142871,25.37276473,-0.000959759,0.070128599,51.57483571,0.435336163,598176600,-47.5903012,19.68356992,-68.40769828,1.414632453,1.414632453,25.3302895,25.81704757,39.3574498
20/05/2014,25.395,25.469999,25.219999,25.325001,20.974293,24990000,25.531786,25.36639624,-0.003909216,0.055321036,49.34825686,0.422097866,573186600,-55.12042169,19.07549176,-49.84793544,-0.491159116,-0.491159116,25.3292318,35.26728084,42.77110442
21/05/2014,25.299999,25.690001,25.264999,25.674999,21.264158,25162400,25.50464307,25.40754327,0.021744574,0.048605744,55.18254234,0.422305304,598349000,-34.03620482,17.7900721,-4.265560081,1.382025612,1.382025612,25.39838524,45.51541499,54.41769076
22/05/2014,25.635,25.995001,25.620001,25.85,21.409103,22344800,25.49285743,25.4665375,0.055556089,0.049995813,57.79991895,0.418926354,620693800,-23.4939759,17.3039016,55.4589705,0.681600806,0.681600806,25.48870819,53.21286479,62.4497992
23/05/2014,25.934999,26.059999,25.889999,25.985001,21.52091,18252000,25.4753575,25.53566597,0.092182785,0.058433207,59.75262854,0.404002971,638945800,-11.35645971,17.02196696,80.31604063,0.522247582,0.522247582,25.58796675,64.63509216,77.03778652
27/05/2014,26.035,26.139999,25.924999,26.030001,21.558172,18778800,25.48428607,25.60157731,0.123418142,0.071430194,60.41023714,0.390502759,657724600,-7.051158366,16.97139859,84.29567297,0.173176826,0.173176826,25.6763736,75.17346257,86.03280201
28/05/2014,26.084999,26.084999,25.785,25.924999,21.471214,17307200,25.4882145,25.6447002,0.138107585,0.084765672,58.02772433,0.384038205,640417400,-13.78206012,16.42233611,61.98762227,-0.403388383,-0.403388383,25.72609868,84.11356527,89.27010727
29/05/2014,26.030001,26.09,25.889999,26.035,21.562317,18987200,25.52285743,25.69674017,0.156817541,0.099176046,59.81571282,0.37089269,659404600,-6.730709443,15.92752217,72.94224505,0.424304742,0.424304742,25.78787895,88.70497777,90.81202402
30/05/2014,26.09,26.145,25.92,26.1,21.61615,21663600,25.56571457,25.75050815,0.174874429,0.114315723,60.87629324,0.360471784,681068200,-2.875399361,15.64090032,81.04056871,0.249663914,0.249663914,25.85030316,90.762025,92.20394369
02/06/2014,26.055,26.379999,26.040001,26.280001,21.765226,20537000,25.63392886,25.8211072,0.201387747,0.131730128,63.73104666,0.359009371,701605200,-5.555447531,16.06402551,109.2399335,0.689659004,0.689659004,25.93624273,92.65403854,94.94614789
03/06/2014,26.18,26.24,26.125,26.16,21.665842,15600000,25.71285743,25.8662929,0.210292543,0.147442611,60.55856713,0.344437344,686005200,-12.22217346,16.45692747,97.20216795,-0.456624792,-0.456624792,25.98099418,93.42191716,93.11565988
04/06/2014,26.139999,26.205,25.969999,26.145,21.653418,27464800,25.8007145,25.90345385,0.213676157,0.16068932,60.15546606,0.336620462,658540400,-13.05550725,16.15036053,81.85164609,-0.05733945,-0.05733945,26.01379534,92.59469945,89.72229059
05/06/2014,26.219999,26.385,26.045,26.355,21.827343,14681000,25.88642871,25.96366,0.230644218,0.1746803,63.78947431,0.336861858,673221400,-2.006687621,16.41888758,100.5816144,0.803212851,0.803212851,26.08203628,91.24772034,90.90521056
06/06/2014,26.459999,26.5,26.195,26.455,21.910156,18442000,25.98357164,26.029172,0.249287067,0.189601653,65.40742556,0.334586011,691663400,-2.79502932,16.99544106,106.6411035,0.379434642,0.379434642,26.15662902,91.55836436,94.04759194
09/06/2014,26.379999,26.610001,26.360001,26.475,21.926731,23375800,26.05678586,26.08861574,0.262647851,0.204210893,65.73716325,0.328544153,715039200,-9.712288184,17.83091105,110.4245577,0.075600076,0.075600076,26.22030322,93.37160026,95.16199829
10/06/2014,26.475,26.535,26.26,26.440001,21.897739,20496200,26.13642871,26.1354671,0.26733062,0.216834838,64.57711862,0.324719571,694543000,-12.63938641,18.1318376,92.17827962,-0.132196412,-0.132196412,26.26424277,93.60911853,91.61776536
11/06/2014,26.290001,26.395,26.27,26.355,21.827343,20246800,26.18500021,26.16473816,0.261172248,0.22570232,61.72807212,0.313668244,674296200,-25.75767677,18.4112694,76.52266474,-0.321486372,-0.321486372,26.28239422,90.24777107,83.96354955
12/06/2014,26.25,26.395,26.205,26.334999,21.81078,19549400,26.219643,26.1874396,0.251775469,0.23091695,61.04559583,0.304834798,654746800,-33.33353535,18.34398611,69.38932629,-0.075890723,-0.075890723,26.29291517,83.8903718,76.08980049
13/06/2014,26.325001,26.375,26.15,26.235001,21.727962,19548000,26.23750014,26.19378112,0.233567035,0.231446967,57.61578159,0.299132313,635198800,-45.45449036,18.00438141,55.36477125,-0.379715222,-0.379715222,26.28133234,75.06826085,65.15143251
16/06/2014,26.190001,26.24,26.055,26.174999,21.678261,14121200,26.24785714,26.19127684,0.211852951,0.227528164,55.59728086,0.290980005,621077600,-52.72745124,17.21941618,27.0711024,-0.22870973,-0.22870973,26.26006567,65.80091356,56.16150768
17/06/2014,26.139999,26.174999,26,26.1,21.61615,15988200,26.26035721,26.17910659,0.186443388,0.219311209,53.09346188,0.282695647,605089400,-70.83327546,16.2242771,-1.26541394,-0.286529142,-0.286529142,26.22805254,54.9915115,43.66159431
18/06/2014,26.135,26.385,25.995001,26.33,21.806635,19601800,26.28142864,26.19922571,0.182758478,0.212000662,59.1667072,0.290360172,624691200,-40.57979626,16.16564522,37.72361955,0.881226054,0.881226054,26.24844203,48.36986478,45.28649235
19/06/2014,26.325001,26.48,26.25,26.469999,21.922588,18794200,26.30785714,26.23532882,0.188956733,0.207391877,62.36122088,0.286048731,643485400,-21.87524414,16.45878395,97.59735256,0.531709077,0.531709077,26.29275342,48.17288268,55.57056138
20/06/2014,26.635,26.635,26.299999,26.370001,21.839766,34834600,26.31428571,26.25328511,0.183682515,0.202650004,58.82143473,0.289545322,608650800,-39.84941376,17.25374956,105.6656654,-0.377778632,-0.377778632,26.30820294,55.58518967,65.89851528
23/06/2014,26.385,26.385,26.18,26.215,21.711397,15939800,26.31821429,26.24818043,0.165092293,0.195138462,53.73035395,0.28350637,592711000,-63.15779976,17.34404764,16.73658528,-0.587792924,-0.587792924,26.28956235,59.94719692,58.37251411
24/06/2014,26.219999,26.5,26.120001,26.32,21.798347,23433800,26.33071429,26.25775637,0.157021978,0.187515165,56.47836848,0.290398701,616144800,-49.2188269,17.82573183,39.94216123,0.400534045,0.400534045,26.29564988,57.84300531,49.25798652
25/06/2014,26.33,26.674999,26.23,26.605,22.034395,26891600,26.34857143,26.30405552,0.171644701,0.184341072,62.91629744,0.30144158,643036400,-10.29400086,18.8192263,135.6267554,1.082826748,1.082826748,26.3575199,55.58009715,59.10979082
26/06/2014,26.59,26.82,26.525,26.799999,22.19589,18776200,26.37321421,26.37018132,0.196700661,0.18681299,66.56103337,0.300981467,661812600,-2.424366575,20.14390936,221.0951544,0.732941176,0.732941176,26.44601572,62.5740153,79.35426855
27/06/2014,26.84,27.129999,26.764999,27.065001,22.415365,32415800,26.41535714,26.46282394,0.235229556,0.196496303,70.76608566,0.305554219,694228400,-5.726706126,22.08793846,282.8349404,0.98881347,0.98881347,26.56981278,77.43856717,93.85164214
30/06/2014,26.950001,26.950001,26.785,26.84,22.321804,31397800,26.4439285,26.51311408,0.244786536,0.20615435,63.46823528,0.303728989,662830600,-25.55061771,23.89310834,183.9248839,-0.831335643,-0.831335643,26.62385022,87.32400463,88.7661032
01/07/2014,26.93,27.17,26.844999,27.055,22.50061,22481400,26.4939285,26.58536554,0.266635606,0.218250601,66.97313668,0.30560549,685312000,-9.787242372,26.00586012,197.1861115,0.801043219,0.801043219,26.71008018,89.64318553,86.31181126
02/07/2014,27.1,27.299999,27.02,27.280001,22.687738,18373800,26.56142864,26.6779836,0.298664038,0.234333288,70.19578901,0.303776455,703685800,-1.532416142,28.19634495,199.6620832,0.83164295,0.83164295,26.82406434,87.5959408,87.70990793
03/07/2014,27.370001,27.485001,27.254999,27.450001,22.829117,15269800,26.64821436,26.78091925,0.333915214,0.254249673,72.38805049,0.298506851,718955600,-2.348993289,30.52554952,193.9035688,0.623167133,0.623167133,26.94925167,89.82183397,95.44378273
07/07/2014,27.275,27.375,26.93,27.09,22.52972,22482800,26.71357157,26.82213002,0.329010326,0.269201804,61.98950982,0.314327862,696472800,-26.51013423,30.93258919,112.9267005,-1.311479005,-1.311479005,26.97740134,91.00772537,89.86948545
08/07/2014,26.959999,27.110001,26.625,26.655001,22.167946,29228400,26.7532145,26.79984615,0.286717285,0.2727049,52.22684195,0.3265188,667244400,-55.70469799,30.00847041,40.55310775,-1.605754891,-1.605754891,26.91292127,85.70844212,71.81205817
09/07/2014,26.780001,27.370001,26.705,27.365,22.758421,31708000,26.82714307,26.8752,0.306952375,0.279554395,62.58439649,0.354267457,698952400,-8.791282051,29.79121942,95.96034045,2.663661502,2.663661502,27.00333702,77.11539073,69.66462858
10/07/2014,27.16,27.389999,27.040001,27.18,22.604574,20308600,26.87785743,26.91584,0.304550211,0.284553558,58.99526703,0.353962496,678643800,-22.3443956,29.6363376,94.67909981,-0.676046044,-0.676046044,27.03866961,70.84329829,71.05320812
11/07/2014,27.155001,27.32,27.084999,27.275,22.683578,14109000,26.94250021,26.963728,0.306775863,0.288998019,60.25574139,0.345465246,692752800,-15.38468864,29.49251878,89.40017426,0.349521707,0.349521707,27.08593569,75.07034931,84.49321123
14/07/2014,27.395,27.625,27.184999,27.525,22.891493,27396400,27.03607164,27.03856427,0.324966606,0.296191737,63.44066757,0.3522178,720149200,-6.644522687,30.06766075,115.0294591,0.916590284,0.916590284,27.17374855,80.25173901,85.20879769
15/07/2014,27.43,27.584999,27.295,27.445,22.824961,19715400,27.11642879,27.0927557,0.329133524,0.302780094,61.73577684,0.3477736,700433800,-12.90322581,30.60172115,105.0775658,-0.290644868,-0.290644868,27.22799884,86.01928774,88.35585429
16/07/2014,27.555,27.764999,27.440001,27.525,22.891493,37157800,27.18214307,27.15038827,0.335029159,0.309229907,62.81203367,0.346146772,737591600,-19.35477367,31.48029885,118.7624594,0.291492075,0.291492075,27.28739907,86.86571486,87.03249261
17/07/2014,27.264999,27.58,27.049999,27.1,22.53804,30709000,27.20357171,27.14366983,0.301927117,0.307769349,54.10545208,0.359279216,706882600,-58.33329678,30.59384929,53.91344949,-1.544050863,-1.544050863,27.24991926,81.73041605,69.80290125
18/07/2014,27.370001,27.370001,27.110001,27.27,22.67942,23198000,27.2182145,27.16051386,0.286112958,0.303438071,56.69142171,0.352902201,730080600,-43.421003,29.77071756,50.59693607,0.627306273,0.627306273,27.25393541,72.15523423,59.63030885
21/07/2014,27.059999,27.23,26.75,26.91,22.380014,35370000,27.2232145,27.12711201,0.241744451,0.291099347,50.23611827,0.364837758,694710600,-74.99997807,27.71796241,-16.33902024,-1.320132013,-1.320132013,27.18514833,56.83837249,41.08190738
22/07/2014,27.375,27.620001,27.110001,27.315001,22.716841,31778200,27.241786,27.15216387,0.23653565,0.280186608,56.26902672,0.389492275,726488800,-39.4735434,26.87356671,67.98384159,1.505020438,1.505020438,27.21111886,49.36023602,47.36849184
23/07/2014,27.264999,27.5,27.125,27.355,22.750113,26711800,27.24714307,27.17920869,0.232949922,0.27073927,56.82571915,0.388457113,753200600,-35.96485611,26.08948499,58.54798251,0.146436019,0.146436019,27.23989509,46.10142446,49.85387414
24/07/2014,27.48,27.625,27.355,27.565001,22.924765,26207600,27.25535736,27.23064767,0.244238106,0.265439038,59.72455384,0.37999589,779408200,-17.5436996,25.67906431,114.3435515,0.767687808,0.767687808,27.30491627,55.40944432,69.00596696
25/07/2014,27.57,27.605,27.115,27.195,22.617048,19935400,27.26285736,27.22589464,0.220783036,0.256507837,52.97554512,0.387853327,759472800,-49.99995614,24.45075529,34.37042432,-1.342285458,-1.342285458,27.28293302,61.45233461,65.49716272
