Date,Open,High,Low,Close,Adj Close,Volume
26/02/2013,25.799999,26.459999,25.085714,26.298571,26.298571,33882100
27/02/2013,26.225714,26.571428,25.794287,26.331429,26.331429,22626800
28/02/2013,26.258572,27.447144,26.215714,26.86857,26.86857,34293700
01/03/2013,26.73,27.191429,26.601429,27.052856,27.052856,21451500
04/03/2013,26.954287,27.154285,25.237143,25.887142,25.887142,47824000
05/03/2013,26.38143,26.472857,25.440001,25.96143,25.96143,32326700
06/03/2013,26.021429,26.422857,25.654285,26.134287,26.134287,17435600
07/03/2013,25.714287,26.071428,25.165714,25.937143,25.937143,28695800
08/03/2013,26.064285,26.549999,25.815714,26.385714,26.385714,23513000
11/03/2013,26.285713,26.360001,25.572857,25.77857,25.77857,21015400
12/03/2013,25.622856,26.309999,25.607143,26.015715,26.015715,21151900
13/03/2013,26.771429,27.884287,26.678572,27.48,27.48,53898600
14/03/2013,27.527143,27.527143,26.724285,26.91,26.91,28450800
15/03/2013,27.035713,27.14143,26.364286,26.407143,26.407143,20667500
18/03/2013,25.911428,26.681429,25.792856,26.512857,26.512857,18073300
19/03/2013,26.571428,26.678572,25.607143,25.91,25.91,19873700
20/03/2013,26.088572,26.264286,25.775715,26.15,26.15,11132100
21/03/2013,26.057142,26.771429,25.995714,25.998571,25.998571,18804100
22/03/2013,26.157143,26.265715,25.642857,25.9,25.9,14189000
25/03/2013,26.061428,26.405714,25.681429,25.827143,25.827143,15024800
26/03/2013,26.285713,27.52,26.228571,27.23,27.23,46817400
27/03/2013,27.091429,28.151428,26.904285,27.177143,27.177143,40475400
28/03/2013,27.25,27.557142,26.942858,27.040001,27.040001,19588100
01/04/2013,27.27857,27.357143,25.924286,26.061428,26.061428,22947400
02/04/2013,26.271429,26.454287,25.157143,25.241428,25.241428,32280500
03/04/2013,25.292856,25.475714,23.465714,24.248571,24.248571,75357800
04/04/2013,23.91,24.304285,23.401428,23.812857,23.812857,34460300
05/04/2013,23.360001,24.357143,23.218571,23.522858,23.522858,32512900
08/04/2013,23.690001,23.757143,22.714287,23.294287,23.294287,31745000
09/04/2013,23.355715,24.481428,23.15,24.194286,24.194286,34045900
10/04/2013,24,24.207144,23.558571,23.724285,23.724285,29709400
11/04/2013,24.11857,24.771429,24.117144,24.715714,24.715714,33056100
12/04/2013,25.284286,25.377144,24.457144,24.742857,24.742857,37797900
15/04/2013,25.08,26.049999,24.97143,25.214287,25.214287,46529000
16/04/2013,24.995714,25.389999,24.610001,25.121429,25.121429,29711500
17/04/2013,24.905714,25.341429,24.03857,24.194286,24.194286,27545700
18/04/2013,24.428572,24.557142,23.114286,23.402857,23.402857,23121000
19/04/2013,23.642857,24.167143,23.290001,23.338572,23.338572,20163500
22/04/2013,23.674286,25.214287,23.674286,24.91,24.91,84870100
23/04/2013,30.795713,31.34,29.93,30.998571,30.998571,114860900
24/04/2013,31.085714,32.042858,30.459999,30.959999,30.959999,46898600
25/04/2013,30.997143,31.255714,30.467142,30.535713,30.535713,29274000
26/04/2013,31,31.018572,30.360001,30.792856,30.792856,21790300
29/04/2013,30.944286,31.104286,30.287144,30.715714,30.715714,20787200
30/04/2013,30.657143,31.392857,30.605715,30.867144,30.867144,25071200
01/05/2013,30.845715,31.055714,30.235714,30.415714,30.415714,18359600
02/05/2013,30.462856,30.77857,30.027143,30.64143,30.64143,18328800
03/05/2013,30.825714,31.175714,30.385714,30.492857,30.492857,15431500
06/05/2013,29.947144,30.35,29.145714,30.098572,30.098572,31731000
07/05/2013,29.825714,30.074286,29.371429,29.464287,29.464287,17079300
08/05/2013,29.275715,30.057142,29.218571,29.80143,29.80143,17623200
09/05/2013,29.718571,31.268572,29.502857,30.915714,30.915714,36108800
10/05/2013,30.915714,31.392857,30.651428,31.098572,31.098572,18844700
13/05/2013,31.024286,32.812859,31.02,32.76857,32.76857,41357400
14/05/2013,33.14143,33.798573,32.971428,33.424286,33.424286,38535700
15/05/2013,34.209999,35.061428,33.975716,34.771427,34.771427,36029700
16/05/2013,35.278572,35.549999,33.599998,33.861427,33.861427,28053200
17/05/2013,34.075714,34.67857,33.714287,34.142857,34.142857,20141100
20/05/2013,34.062859,34.521427,33.822857,34.221428,34.221428,14765800
21/05/2013,34.291428,34.414288,33.57143,33.869999,33.869999,11491200
22/05/2013,33.485714,34.028572,32.377144,32.651428,32.651428,21769300
23/05/2013,32.242859,32.599998,31.65,32.311428,32.311428,16198000
24/05/2013,32.175713,32.714287,32.07143,32.677143,32.677143,11808300
28/05/2013,33.107143,33.708572,30.425714,30.598572,30.598572,39525500
29/05/2013,30.65,31.625713,29.987143,30.762857,30.762857,34101900
30/05/2013,30.861429,31.857143,30.22143,31.808571,31.808571,24087700
31/05/2013,32.177143,32.797142,32.007141,32.32143,32.32143,25416300
03/06/2013,32.435715,32.5,31.081429,31.709999,31.709999,21270900
04/06/2013,31.445715,32.507141,31.224285,32.187141,32.187141,23006900
05/06/2013,31.884287,32.57143,31.200001,31.922857,31.922857,33096000
06/06/2013,31.731428,32.200001,30.571428,31.105715,31.105715,26069400
07/06/2013,31.234285,31.545713,30.807142,31.459999,31.459999,15299200
10/06/2013,31.861429,31.904285,30.865713,31.561428,31.561428,13812400
11/06/2013,31.121429,31.467142,30.542856,30.637142,30.637142,14213500
12/06/2013,30.832857,30.832857,29.552856,29.662857,29.662857,19108600
13/06/2013,29.712856,30.792856,29.392857,30.77,30.77,18511500
14/06/2013,30.681429,31.04143,30.331429,30.57,30.57,12495700
17/06/2013,32.220001,32.92857,31.964287,32.747143,32.747143,35851200
18/06/2013,32.89143,33,32.342857,32.689999,32.689999,17476900
19/06/2013,32.57143,33.697144,32.515713,33.187141,33.187141,22353100
20/06/2013,32.781429,33,31.505714,31.931429,31.931429,21116200
21/06/2013,32.150002,32.34,30.6,30.985714,30.985714,23398200
24/06/2013,30.428572,31.297144,29.857143,30.799999,30.799999,17896200
25/06/2013,30.281429,30.5,29.651428,30.414286,30.414286,20918800
26/06/2013,30.65,31.178572,30.117144,30.299999,30.299999,18834200
27/06/2013,30.415714,30.96143,29.942858,30.709999,30.709999,18326700
28/06/2013,30.610001,30.9,30.007143,30.155714,30.155714,19581100
01/07/2013,30.517143,32.189999,30.285713,32.040001,32.040001,24517500
02/07/2013,32.175713,32.495712,31.142857,31.637142,31.637142,17730300
03/07/2013,31.731428,32,31.27857,31.558571,31.558571,8625400
05/07/2013,31.727142,32.17857,31.332857,32.157143,32.157143,9957500
08/07/2013,32.425713,33.605713,32.215714,33.299999,33.299999,24289300
09/07/2013,33.577145,35.344288,33.552856,35.34,35.34,35509600
10/07/2013,35.078571,35.271427,34.172855,34.831429,34.831429,22578500
11/07/2013,35.42857,35.599998,34.402859,34.881428,34.881428,21146300
12/07/2013,35.118572,36.775715,35.107143,36.751431,36.751431,34238400
15/07/2013,37.057144,37.121429,36.01857,36.854286,36.854286,20612900
16/07/2013,36.755714,38.052856,36.671429,37.21143,37.21143,33356400
17/07/2013,37.32,38.322857,36.952858,38.274284,38.274284,19510400
18/07/2013,38.615715,38.615715,37.714287,38.058571,38.058571,20487600
19/07/2013,38.204285,38.278572,37.597141,37.797142,37.797142,18120200
22/07/2013,38.121429,38.392857,36.73143,37.422855,37.422855,47313700
23/07/2013,35.914288,37.46143,35.171429,35.751431,35.751431,76829200
24/07/2013,35.674286,36.035713,34.314285,34.471428,34.471428,33409600
25/07/2013,34.365715,35.380001,34.272858,35.248569,35.248569,19634300
26/07/2013,34.945713,35.282856,34.401428,35.187141,35.187141,17826900
29/07/2013,35.151428,35.810001,34.642857,34.994286,34.994286,13215300
30/07/2013,35.057144,35.415714,34.544285,34.822857,34.822857,10890600
31/07/2013,34.772858,35.299999,34.562859,34.925713,34.925713,13120800
01/08/2013,35.220001,35.714287,34.938572,35.58857,35.58857,14139300
02/08/2013,35.619999,35.619999,34.971428,35.168571,35.168571,13879600
05/08/2013,34.844288,36.271427,34.482857,36.262856,36.262856,22962100
06/08/2013,36.278572,36.799999,35.728573,36.557144,36.557144,20413400
07/08/2013,36.337143,36.781429,35.522858,35.601429,35.601429,16328900
08/08/2013,35.98143,36.271427,35.492859,35.771427,35.771427,14800100
09/08/2013,35.712856,36.244286,35.685715,36.107143,36.107143,12322800
12/08/2013,35.897144,36.714287,35.774284,36.657143,36.657143,17804500
13/08/2013,36.950001,37.457142,36.18,37.027142,37.027142,21940800
14/08/2013,36.900002,37.684284,36.860001,37.401428,37.401428,17399900
15/08/2013,37,37.212856,35.908569,36.201427,36.201427,16629200
16/08/2013,36.172855,37.164288,35.875713,36.98143,36.98143,21354200
19/08/2013,36.857143,37.642857,36.82143,37.111427,37.111427,15497300
20/08/2013,37.561428,39.077145,37.5,39.041428,39.041428,30140600
21/08/2013,38.984287,39.235714,38.214287,38.624287,38.624287,21258300
22/08/2013,38.931431,39.065716,38.318569,38.535713,38.535713,9961700
23/08/2013,38.578571,39.77,38.431431,39.765713,39.765713,22285200
26/08/2013,39.444286,41.419998,39.148571,40.388573,40.388573,31017700
27/08/2013,39.878571,40.84,39.214287,39.434284,39.434284,23138500
28/08/2013,39.808571,40.714287,39.485714,40.48,40.48,19355700
29/08/2013,40.575714,41.46143,40.548573,41.121429,41.121429,19059600
30/08/2013,41.17857,41.261429,40.421429,40.558571,40.558571,15149400
03/09/2013,41.061428,41.529999,40.650002,41.285713,41.285713,19969600
04/09/2013,41.262856,41.865715,40.998569,41.775715,41.775715,19701500
05/09/2013,42.400002,42.704285,42.060001,42.158569,42.158569,19072200
06/09/2013,42.332855,42.35857,41.457142,41.648571,41.648571,17698800
09/09/2013,41.82143,42.185715,41.468571,42.021427,42.021427,13840400
10/09/2013,42.5,44.748569,42.401428,44.722858,44.722858,36682100
11/09/2013,44.82,44.882858,43.41143,44.042858,44.042858,29940400
12/09/2013,43.119999,43.778572,42.621429,43.058571,43.058571,21947800
13/09/2013,43.142857,43.714287,42.741428,43.664288,43.664288,15029700
16/09/2013,44.285713,44.312859,43.114285,43.165714,43.165714,14055300
17/09/2013,43.148571,43.322857,42.528572,42.792858,42.792858,18200700
18/09/2013,42.708572,43.954285,42.58857,43.845715,43.845715,13739600
19/09/2013,44.052856,44.107143,43.43,43.642857,43.642857,17449600
20/09/2013,43.691429,45.127144,43.66,44.832855,44.832855,30791600
23/09/2013,45.77,45.77,42.78857,43.148571,43.148571,32030600
24/09/2013,43.042858,44.200001,42.907143,43.784286,43.784286,18780300
25/09/2013,44.028572,44.400002,43.437141,43.877144,43.877144,14639100
26/09/2013,44.005714,44.927143,43.92857,44.787144,44.787144,12460700
27/09/2013,44.394287,44.78857,44.242859,44.628571,44.628571,8299200
30/09/2013,43.959999,44.592857,43.599998,44.172855,44.172855,12528600
01/10/2013,44.967144,46.385715,44.857143,46.374287,46.374287,29693300
02/10/2013,46.012856,47.657143,45.945713,47.247143,47.247143,30583700
03/10/2013,47.287144,47.785713,45.435715,45.959999,45.959999,24613400
04/10/2013,46.240002,46.900002,45.505714,46.751431,46.751431,16814000
07/10/2013,46.291428,46.709999,45.450001,45.451427,45.451427,14634900
08/10/2013,45.612858,45.931431,42.795715,43.188572,43.188572,28678300
09/10/2013,42.889999,42.939999,40.400002,41.204285,41.204285,41948900
10/10/2013,43,43.918571,42.342857,43.427143,43.427143,30695000
11/10/2013,43.472858,43.944286,42.875713,42.978573,42.978573,19200300
14/10/2013,44.372856,46.467144,43.714287,46.337143,46.337143,45659600
15/10/2013,46.442856,46.761429,45.619999,45.955715,45.955715,26848500
16/10/2013,45.73,46.5,45.465714,46.125713,46.125713,18843300
17/10/2013,46.029999,47.172855,45.665714,47.157143,47.157143,19272400
18/10/2013,47.714287,48.068569,46.799999,47.642857,47.642857,25454800
21/10/2013,48.988571,50.774284,48.585712,50.712856,50.712856,65090200
22/10/2013,55.405712,55.594288,45.92857,46.074287,46.074287,181099800
23/10/2013,45.331429,47.884285,45.285713,47.177143,47.177143,58376500
24/10/2013,47.348572,48.121429,46.237144,47.317142,47.317142,33559400
25/10/2013,47.285713,48.171429,46.558571,46.861427,46.861427,24062500
28/10/2013,46.43,47.279999,44.544285,44.857143,44.857143,34260800
29/10/2013,45.509998,46.767143,44.171429,46.757141,46.757141,30936500
30/10/2013,46.959999,46.990002,45.08857,45.44857,45.44857,21640500
31/10/2013,45.444286,46.664288,45.099998,46.068569,46.068569,18489800
01/11/2013,46.975716,47.642857,46.557144,47.03857,47.03857,22020600
04/11/2013,47.278572,48.255714,46.450001,48.228573,48.228573,21919100
05/11/2013,47.934284,48.914288,47.578571,48.785713,48.785713,17289300
06/11/2013,48.498569,49.195713,47.541428,47.947144,47.947144,20733300
07/11/2013,48.42857,48.524284,46.451427,46.694286,46.694286,20007400
08/11/2013,46.702858,47.942856,46.502857,47.842857,47.842857,19448800
11/11/2013,47.535713,48.5,46.945713,48.272858,48.272858,16815400
12/11/2013,48.025715,48.5,47.335712,47.675713,47.675713,12231800
13/11/2013,47.602856,47.922855,47.014286,47.897144,47.897144,11967900
14/11/2013,47.970001,49.142857,47.874287,48.938572,48.938572,20104700
15/11/2013,49.228573,49.984287,49.011429,49.965714,49.965714,20152300
18/11/2013,50,50.07,48.5,48.824287,48.824287,20247500
19/11/2013,48.681431,49.545715,47.748569,48.184284,48.184284,17057600
20/11/2013,49.049999,49.478573,48.235714,48.502857,48.502857,19481700
21/11/2013,48.89143,49.811428,48.810001,49.785713,49.785713,15989400
22/11/2013,49.832855,50.085712,49.142857,49.692856,49.692856,14202300
25/11/2013,49.557144,50.418571,49.287144,50.034286,50.034286,13984600
26/11/2013,50.07143,50.922855,49.652859,50.742859,50.742859,14683200
27/11/2013,51.015713,51.978573,50.505714,51.784286,51.784286,16832900
29/11/2013,52.007141,52.542858,51.85857,52.257141,52.257141,8388100
02/12/2013,52.125713,52.565716,51.372856,51.988571,51.988571,11675300
03/12/2013,51.69857,51.939999,50.92857,51.848572,51.848572,13400800
04/12/2013,51.512856,52.664288,50.892857,50.895714,50.895714,19395600
05/12/2013,51.114285,51.59,50.484287,51.151428,51.151428,13793500
06/12/2013,51.577145,51.618572,50.285713,50.634285,50.634285,12075700
09/12/2013,50.738571,51.41,50.515713,50.810001,50.810001,11718700
10/12/2013,50.714287,52.062859,50.474285,51.871429,51.871429,14089600
11/12/2013,52.052856,53.022858,51.745712,51.997143,51.997143,20066900
12/12/2013,51.952858,53.548573,51.935715,53.332855,53.332855,21318500
13/12/2013,53.735714,53.857143,52.687141,52.709999,52.709999,17854900
16/12/2013,52.854286,53,52.035713,52.330002,52.330002,13911100
17/12/2013,52.392857,53.957142,52.324287,53.552856,53.552856,18448500
18/12/2013,53.408569,53.857143,52.35857,53.748569,53.748569,19881400
19/12/2013,53.457142,54.265713,53.335712,53.82,53.82,13849500
20/12/2013,53.785713,54.241428,53.477142,53.667145,53.667145,18817400
23/12/2013,54.098572,54.775715,53.804287,54.368572,54.368572,12624500
24/12/2013,54.394287,54.851429,53.925713,54.055714,54.055714,5577600
26/12/2013,54.015713,54.415714,53.689999,53.847141,53.847141,12268900
27/12/2013,53.872856,54.107143,52.258572,52.5,52.5,16948400
30/12/2013,52.517143,52.791428,51.291428,52.427143,52.427143,15075200
31/12/2013,52.214287,52.735714,51.947144,52.595715,52.595715,10516800
02/01/2014,52.401428,52.511429,51.542858,51.831429,51.831429,12325600
03/01/2014,52,52.495712,51.842857,51.871429,51.871429,10817100
06/01/2014,51.889999,52.044285,50.475716,51.367142,51.367142,15501500
07/01/2014,49.684284,49.69857,48.152859,48.5,48.5,36167600
08/01/2014,48.104286,49.425713,48.074287,48.712856,48.712856,20001100
09/01/2014,48.824287,49.139999,47.857143,48.150002,48.150002,17007200
10/01/2014,48.295715,48.377144,47.218571,47.44857,47.44857,16237900
13/01/2014,47.304287,49.810001,47.304287,48.115715,48.115715,27237000
14/01/2014,48.777142,48.799999,47.509998,48.279999,48.279999,19740000
15/01/2014,47.857143,48.367142,45.581429,47.197144,47.197144,40432000
16/01/2014,46.915714,47.695713,46.002857,47.382858,47.382858,21135800
17/01/2014,47.438572,47.831429,46.89143,47.148571,47.148571,16417100
21/01/2014,47.46143,47.495712,45.75,46.958572,46.958572,25220300
22/01/2014,47.07143,47.777142,46.764286,47.675713,47.675713,48342000
23/01/2014,55.342857,56.51857,53.927143,55.531429,55.531429,91280000
24/01/2014,54.811428,55.814285,54.76857,55.154285,55.154285,35466900
27/01/2014,55.341431,55.92857,52.937141,54.46143,54.46143,32526900
28/01/2014,54.474285,58.201427,54.394287,58.110001,58.110001,43590400
29/01/2014,57.58857,58.191429,56.864285,57.202858,57.202858,28968100
30/01/2014,58.157143,58.455715,57.35857,57.810001,57.810001,18379200
31/01/2014,57.472858,58.914288,57.471428,58.475716,58.475716,23625000
03/02/2014,58.842857,58.878571,57.245712,57.76857,57.76857,20145300
04/02/2014,57.921429,58.361427,56.715714,57.987144,57.987144,18066300
05/02/2014,57.592857,58.25,56.857143,57.774284,57.774284,16762900
06/02/2014,58.060001,58.701427,57.202858,58.272858,58.272858,12852000
07/02/2014,59.062859,61.5,58.651428,61.425713,61.425713,32921000
10/02/2014,61.347141,61.767143,60.611427,61.491428,61.491428,13812400
11/02/2014,61.422855,62.251431,60.787144,61.998569,61.998569,13667500
12/02/2014,62.111427,62.128571,60.791428,61.275715,61.275715,15673000
13/02/2014,60.812859,62.784286,60.714287,62.364285,62.364285,18700500
14/02/2014,62.437141,62.528572,61.669998,62.215714,62.215714,11985400
18/02/2014,62.422855,63.034286,61.142857,62.407143,62.407143,15507800
19/02/2014,61.667145,62.32143,61.138573,61.175713,61.175713,16031400
20/02/2014,61.478573,62.53857,61.308571,62.135715,62.135715,11965100
21/02/2014,62.671429,62.671429,61.378571,61.747143,61.747143,13483400
24/02/2014,62.209999,64.241432,61.214287,63.857143,63.857143,26043500
25/02/2014,64.285713,65.398567,63.57143,64.718575,64.718575,18700500
26/02/2014,65.128571,65.14286,63.714287,64.112854,64.112854,15010100
27/02/2014,63.977142,64.875717,63.977142,64.604286,64.604286,10304700
28/02/2014,64.732857,64.885712,63,63.66143,63.66143,15751400
03/03/2014,63.027142,63.67857,62.585712,63.655712,63.655712,13528200
04/03/2014,64.417145,65,63.655712,64.997147,64.997147,12387900
05/03/2014,64.855713,65.262856,64.558571,64.785713,64.785713,10868900
06/03/2014,64.991432,65.428574,64.141426,64.358574,64.358574,11809000
07/03/2014,64.867142,64.934288,63.644287,64.052856,64.052856,11573800
10/03/2014,64.067146,64.111427,61.728573,62.849998,62.849998,15439200
11/03/2014,63.234287,63.811428,62.235714,62.497143,62.497143,10448200
12/03/2014,61.954285,62.785713,61.382858,62.368572,62.368572,12134500
13/03/2014,62.815716,62.897144,61.182858,61.437141,61.437141,11390400
14/03/2014,61.104286,62.14143,60.42857,60.64143,60.64143,14989100
17/03/2014,61.169998,61.542858,60.330002,60.388573,60.388573,10695300
18/03/2014,60.33857,60.894287,59.5,60.035713,60.035713,14688100
19/03/2014,59.98143,60.778572,59.580002,60.012856,60.012856,10531500
20/03/2014,59.952858,61.742859,59.92857,60.610001,60.610001,14494900
21/03/2014,60.871429,61.191429,57.962856,57.998569,57.998569,26770800
24/03/2014,57.927143,58.064285,52.657143,54.128571,54.128571,42483700
25/03/2014,54.142857,54.990002,52.25,52.977142,52.977142,30356900
26/03/2014,53.287144,53.921429,52.367142,53.182858,53.182858,27152300
27/03/2014,53.001431,53.975716,51.647144,52.025715,52.025715,28672000
28/03/2014,51.459999,52.714287,50.82143,51.267143,51.267143,24699500
31/03/2014,51.644287,52.408569,49.982857,50.290001,50.290001,22125600
01/04/2014,50.25,52.17857,50.248569,52.098572,52.098572,21338800
02/04/2014,52.237144,53.007141,51.185715,51.84,51.84,24194100
03/04/2014,51.618572,52.157143,50.014286,50.669998,50.669998,21983500
04/04/2014,50.778572,50.857143,47.982857,48.187141,48.187141,34958000
07/04/2014,48.644287,49.741428,47.30143,48.285713,48.285713,37351300
08/04/2014,48.578571,50.112858,48.341431,49.841431,49.841431,25761400
09/04/2014,50.147144,50.557144,49.021427,50.432858,50.432858,20511400
10/04/2014,50.639999,51.068569,47.715714,47.818569,47.818569,24871000
11/04/2014,47.257141,47.831429,46.23,46.672855,46.672855,30146200
14/04/2014,47.555714,47.857143,46.505714,47.368572,47.368572,17994200
15/04/2014,47.011429,47.367142,44.585712,46.610001,46.610001,30799300
16/04/2014,47.292858,47.709999,46.194286,47.344288,47.344288,16114700
17/04/2014,48.10857,49.96143,47.5,49.39143,49.39143,32116000
21/04/2014,49.900002,49.914288,48.328571,49.784286,49.784286,47892600
22/04/2014,53.804287,54.41143,52.118572,53.271427,53.271427,64702400
23/04/2014,51.818569,52.5,50.42857,50.5,50.5,40285000
24/04/2014,50.357143,50.842857,47.828571,49.152859,49.152859,30639000
25/04/2014,48.208572,48.772858,46,46.011429,46.011429,33071500
28/04/2014,45.435715,45.842857,42.785713,44.887142,44.887142,47123300
29/04/2014,44.605713,46.375713,44.575714,45.695713,45.695713,23132900
30/04/2014,45.417145,46.057144,44.32143,46.005714,46.005714,23618700
01/05/2014,46.292858,49.384285,46.150002,48.074287,48.074287,37001300
02/05/2014,48.215714,49.128571,47.721428,48.664288,48.664288,26194700
05/05/2014,48.295715,49.354286,48.014286,49.197144,49.197144,20330800
06/05/2014,49.102856,49.674286,46.52,46.598572,46.598572,22722700
07/05/2014,46.59,46.834286,45.029999,45.791428,45.791428,25680900
08/05/2014,45.308571,47.388573,44.908569,45.951427,45.951427,21168700
09/05/2014,46.011429,47.134285,45.335712,46.935715,46.935715,17968300
12/05/2014,47.265713,49.361427,47.217144,49.349998,49.349998,21395500
13/05/2014,49.207142,50.610001,48.677143,49.591431,49.591431,20832000
14/05/2014,49.578571,50.628571,49.437141,50.26857,50.26857,19891900
15/05/2014,50.121429,50.255714,48.482857,49.169998,49.169998,23370200
16/05/2014,49.352856,49.995712,48.548573,49.982857,49.982857,19072200
19/05/2014,49.57143,52.459999,49.507141,52.07143,52.07143,25393200
20/05/2014,52.144287,53.242859,51.771427,53.095715,53.095715,28828100
21/05/2014,53.58857,55.812859,53.335712,55.799999,55.799999,39939900
22/05/2014,55.84,56.785713,55.357143,55.971428,55.971428,33222700
23/05/2014,55.94857,57.495712,55.665714,57.478573,57.478573,22122100
27/05/2014,57.42857,57.459999,56.164288,56.972858,56.972858,26735100
28/05/2014,56.742859,57.885715,56.214287,57.32,57.32,19873700
29/05/2014,57.628571,59.427143,57.078571,59.314285,59.314285,22844500
30/05/2014,59.311428,60.248569,58.80143,59.689999,59.689999,29248800
02/06/2014,59.925713,60.415714,58.92857,60.294285,60.294285,20480600
03/06/2014,59.998569,60.799999,59.578571,59.652859,59.652859,17133200
04/06/2014,59.537144,60.642857,59.042858,60.458572,60.458572,17432800
05/06/2014,60.535713,61.342857,59.795715,61.192856,61.192856,18930800
06/06/2014,61.43,62.127144,61.194286,61.447144,61.447144,15730400
09/06/2014,61.357143,61.521427,60.012856,60.441429,60.441429,16678900
10/06/2014,60.78857,62.291428,60.717144,61.184284,61.184284,22920100
11/06/2014,60.747143,61.799999,60.714287,61.42857,61.42857,13745900
12/06/2014,61.295715,61.464287,60.07143,60.349998,60.349998,15803200
13/06/2014,60.42857,61.128571,59.601429,61.101429,61.101429,15778700
16/06/2014,60.932858,61.601429,60.488571,61.465714,61.465714,12506200
17/06/2014,62.577145,64.012856,62.53857,63.378571,63.378571,28996100
18/06/2014,63.381428,64.402855,62.892857,64.097145,64.097145,18786600
19/06/2014,64.204285,64.21286,62.580002,63.055714,63.055714,17308200
20/06/2014,63.028572,63.26857,62.139999,62.882858,62.882858,13222300
23/06/2014,62.765713,63.122856,62.221428,62.78857,62.78857,10672900
24/06/2014,62.578571,64.277145,62.214287,62.337143,62.337143,20367200
25/06/2014,62.142857,63.537144,61.904285,63.458572,63.458572,15752100
26/06/2014,62.970001,63.162857,62.392857,62.80143,62.80143,14237300
27/06/2014,62.617142,63.312859,62.485714,63.154285,63.154285,15587600
30/06/2014,63.265713,63.83857,62.812859,62.942856,62.942856,10588900
01/07/2014,65.175713,67.668571,65.042854,67.585716,67.585716,37995300
02/07/2014,67.639999,67.98143,66.577141,66.677139,66.677139,17309600
03/07/2014,67.16571,67.517143,66.98143,67.478569,67.478569,11359600
07/07/2014,67.442856,67.461426,65.714287,65.802856,65.802856,18296600
08/07/2014,65.664284,65.85714,62.754288,63.578571,63.578571,26182800
09/07/2014,63.740002,64.191429,62.818569,63.285713,63.285713,21011200
10/07/2014,62.055714,63.455715,61.171429,62.650002,62.650002,24388700
11/07/2014,63.065716,63.447144,62.450001,62.851429,62.851429,14219100
14/07/2014,63.328571,65.068573,62.714287,64.654289,64.654289,17433500
15/07/2014,64.384285,64.48143,63.181431,64.155716,64.155716,13505800
16/07/2014,64.867142,65.099998,63.342857,63.491428,63.491428,13438600
17/07/2014,63.325714,64.121429,62.612858,62.765713,62.765713,13266400
18/07/2014,62.972858,63.471428,62.25,63.452858,63.452858,11760700
21/07/2014,64.527145,65.35714,63.945713,64.564285,64.564285,34671000
22/07/2014,63.282856,63.524284,60.722858,61.584286,61.584286,57174600
