Date,Open,High,Low,Close,Adj Close,Volume,SMA,EMA,MACD,MACD_Signal,RSI,ATR,OBV,Percent_R,ADX,CCI,ROC,Percent_Change,Signal_Line,%D,%K,Actual Sentiment,Sentiment value
31/01/2013,23.871429,24.142857,22.902857,23.605715,23.605715,35601300,18.18816336,19.51567462,3.712658211,4.331244158,79.91983537,1.381303248,345261700,-14.73618546,72.93595709,117.7472655,-1.466906907,-1.466906907,21.09504963,87.97143224,87.90750403,Neutral,0.7686263
01/02/2013,24.285713,24.714287,23.411428,23.542856,23.542856,50358000,18.8362245,20.05263214,3.712658211,4.331244158,79.4734975,1.375700088,294903700,-15.27607872,72.93595709,105.1253971,-0.266287211,-0.266287211,21.58461091,86.90569089,86.09238085,Neutral,0.73551192
04/02/2013,23.254286,25.018572,23.254286,24.962856,24.962856,50969100,19.56367343,20.70732865,3.712658211,4.331244158,81.92878356,1.403456224,345872800,-3.079759547,72.93595709,98.32152323,6.031553691,6.031553691,22.26025992,87.65640343,88.96932543,Neutral,0.86409104
05/02/2013,24.625713,25.412857,24.428572,24.912857,24.912857,57056300,20.30551014,21.26806577,3.712658211,4.331244158,81.55885665,1.373515423,288816500,-4.261017671,72.93595709,93.22811015,-0.200293588,-0.200293588,22.79077934,89.17425143,92.46104802,Neutral,0.76969232
06/02/2013,25,26.478571,24.935715,26.344286,26.344286,67190900,21.192551,21.94489513,3.712658211,4.331244158,83.81235056,1.387243892,356007400,-1.049101562,72.93595709,95.86175153,5.745744055,5.745744055,23.50148067,92.87791573,97.20337374,Positive,0.719164
07/02/2013,26.535713,26.982857,25.505714,25.994286,25.994286,53086600,22.05234693,22.48481391,3.712658211,4.331244158,81.19955686,1.393665257,302920800,-7.49810039,72.93595709,90.00559453,-1.328561343,-1.328561343,24.00004174,95.13167174,95.73059346,,
08/02/2013,25.962856,26.280001,25.715714,25.852858,25.852858,25657800,22.88704086,22.93388646,3.712658211,4.331244158,80.11275393,1.334423953,277263000,-8.570801635,72.93595709,80.27554309,-0.544073417,-0.544073417,24.37060499,95.74265533,94.2939988,Neutral,0.66868979
11/02/2013,25.568571,26.007143,24.97143,25.412857,25.412857,29325100,23.70418371,23.26441586,3.712658211,4.331244158,76.6744008,1.313087457,247937900,-11.96385818,72.93595709,68.45683545,-1.70194336,-1.70194336,24.57905539,93.56011295,90.6557466,Neutral,0.56361806
12/02/2013,25.808571,26.222857,25.101429,25.421429,25.421429,34399400,24.46632657,23.55201762,3.712658211,4.331244158,76.69538556,1.299397495,282337300,-22.18838273,72.40572368,65.50425373,0.033730958,0.033730958,24.74753011,90.23624374,85.75898582,,
13/02/2013,25.842857,26.628571,25.665714,26.610001,26.610001,40929000,24.8684695,23.95974873,3.712658211,4.331244158,79.45531856,1.292807817,323266300,-6.031875811,72.02334035,73.02294905,4.675472807,4.675472807,25.12002429,87.67334228,86.60529443,,
14/02/2013,26.755714,27.121429,26.384287,26.771429,26.771429,31979500,25.05051036,24.33463944,3.712658211,4.331244158,79.80513137,1.253117402,355245800,-7.375072592,71.79813698,79.32148346,0.606644096,0.606644096,25.45030523,86.83305662,88.13488962,,
15/02/2013,26.938572,27.142857,26.60857,27.072857,27.072857,26652500,25.33010221,24.69973511,3.712658211,4.331244158,80.4736995,1.201772373,381898300,-1.468384425,71.59474976,84.98840199,1.125931679,1.125931679,25.77481559,89.92724659,95.04155572,Neutral,0.83776987
19/02/2013,27.285713,28.167143,27.164286,28.064285,28.064285,34138300,25.60897971,25.14834176,3.712658211,4.331244158,82.5231189,1.194094775,416036600,-1.953883205,71.66565062,110.0421315,3.662073789,3.662073789,26.23270947,93.19244398,96.40088659,Positive,0.92685443
20/02/2013,28.225714,28.231428,26.642857,26.731428,26.731428,34996500,25.80714286,25.35941993,3.712658211,4.331244158,71.63738621,1.222271648,381040100,-28.15013631,70.98767828,93.13636474,-4.749299688,-4.749299688,26.33245318,93.63943589,89.47586535,,
21/02/2013,26.571428,27.457144,26.071428,26.735714,26.735714,36894200,26.03071421,25.5429258,3.508072488,4.166609824,71.65033661,1.233946245,417934300,-30.05166419,69.58809583,75.4814426,0.016033562,0.016033562,26.41310534,88.60828579,79.94810543,,
22/02/2013,26.245714,26.255714,25.49,25.694286,25.694286,38971100,26.18438779,25.56310716,3.224729617,3.978233782,64.00317505,1.234786799,378963200,-50.97588134,67.55427348,23.00754802,-3.895269077,-3.895269077,26.26934147,77.67713672,63.60743939,,
25/02/2013,25.855715,26.728571,25.064285,25.617144,25.617144,52164700,26.23112264,25.57031207,2.959834505,3.774553927,63.46285885,1.265465313,326798500,-68.74527986,65.90180069,16.87354017,-0.300230176,-0.300230176,26.13890198,64.54375656,50.07572487,,
26/02/2013,25.799999,26.459999,25.085714,26.298571,26.298571,33882100,26.33010221,25.66741326,2.772924142,3.57422797,66.17896357,1.273238148,360680600,-58.64761282,64.36736168,21.11328847,2.660042821,2.660042821,26.17083578,51.40896875,40.54374199,Neutral,0.7638872
27/02/2013,26.225714,26.571428,25.794287,26.331429,26.331429,22626800,26.32918386,25.7559487,2.597505274,3.378883431,66.30902007,1.237802637,383307400,-58.28221367,63.00250358,35.84737122,0.12494215,0.12494215,26.20295443,42.90925491,38.10829788,,
28/02/2013,26.258572,27.447144,26.215714,26.86857,26.86857,34293700,26.39163271,25.9042982,2.473316495,3.197770044,68.44522125,1.237347449,417601100,-41.80548577,62.17841156,78.96604718,2.039923469,2.039923469,26.33607754,41.91342304,47.08822925,,
01/03/2013,26.73,27.191429,26.601429,27.052856,27.052856,21451500,26.47734686,26.05743924,2.362532528,3.03072254,69.16753434,1.191108345,439052600,-36.15253752,61.41318326,81.10902423,0.685879449,0.685879449,26.47943323,46.5943716,54.58658768,,
04/03/2013,26.954287,27.154285,25.237143,25.887142,25.887142,47824000,26.51122436,26.03473294,2.155821094,2.855742251,59.83685139,1.242967892,391228600,-74.0189502,58.863277,-10.95094562,-4.309023787,-4.309023787,26.36097499,50.33860859,49.34100884,,
05/03/2013,26.38143,26.472857,25.440001,25.96143,25.96143,32326700,26.54979586,26.02495922,1.975226039,2.679639009,60.20527544,1.2279599,423555300,-71.67336619,56.49550691,-38.50402206,0.28696872,0.28696872,26.28106599,47.77088174,39.3850487,,
06/03/2013,26.021429,26.422857,25.654285,26.134287,26.134287,17435600,26.51581629,26.03953626,1.82501365,2.508713937,61.09946338,1.195146478,440990900,-66.21554505,54.29686325,-34.52018004,0.665822337,0.665822337,26.25171019,39.36336791,29.36404619,,
07/03/2013,25.714287,26.071428,25.165714,25.937143,25.937143,28695800,26.45622443,26.02588382,1.670801418,2.341131433,59.45850133,1.178962659,412295100,-72.44020873,51.62069353,-78.61775702,-0.754350023,-0.754350023,26.18879675,32.87979608,29.89029334,,
08/03/2013,26.064285,26.549999,25.815714,26.385714,26.385714,23513000,26.40714279,26.07386118,1.566722838,2.186249714,61.96180402,1.147199969,435808100,-58.27693918,49.54781229,-9.537366243,1.729454165,1.729454165,26.2281802,31.20336951,34.35576901,,
11/03/2013,26.285713,26.360001,25.572857,25.77857,25.77857,21015400,26.24387743,26.03448902,1.41889226,2.032778223,56.84551607,1.123318328,414792700,-77.44702402,47.30310936,-55.32723011,-2.301033051,-2.301033051,26.13825816,31.61933501,30.61194269,,
12/03/2013,25.622856,26.309999,25.607143,26.015715,26.015715,21151900,26.19275507,26.03198582,1.30581842,1.887386263,58.29407327,1.093285305,435944600,-60.23877713,45.21874236,-50.7462118,0.91993078,0.91993078,26.11374953,33.21559942,34.67908656,,
13/03/2013,26.771429,27.884287,26.678572,27.48,27.48,53898600,26.24591836,26.22505438,1.319155743,1.773740159,65.9044155,1.148662926,489843200,-14.33640827,44.54331841,118.8535264,5.628463411,5.628463411,26.38699962,38.20565315,49.32593019,Neutral,0.82926226
14/03/2013,27.527143,27.527143,26.724285,26.91,26.91,28450800,26.33275507,26.31638046,1.269102013,1.67281253,61.22121971,1.123962574,461392400,-34.54915989,43.91613903,71.81092456,-2.074235808,-2.074235808,26.4915997,49.21007833,63.62521824,,
15/03/2013,27.035713,27.14143,26.364286,26.407143,26.407143,20667500,26.38918357,26.32848213,1.175309478,1.573311919,57.3494344,1.099189819,440724900,-52.78204285,42.8096045,21.52328851,-1.868662207,-1.868662207,26.47470836,59.68731492,66.11079633,,
18/03/2013,25.911428,26.681429,25.792856,26.512857,26.512857,18073300,26.40448971,26.35306545,1.096864483,1.478022432,57.95148452,1.08414576,458798200,-50.44668655,41.0062316,-13.76312312,0.400323503,0.400323503,26.48233809,61.27001716,54.0740369,,
19/03/2013,26.571428,26.678572,25.607143,25.91,25.91,19873700,26.37438764,26.29399005,0.974813693,1.377380684,53.32838963,1.08323742,438924500,-72.62218083,39.09023244,-43.28772517,-2.273828882,-2.273828882,26.36787047,53.85595438,41.38302992,,
20/03/2013,26.088572,26.264286,25.775715,26.15,26.15,11132100,26.32306121,26.27479138,0.887226166,1.27934978,54.87185655,1.040761247,450056600,-63.79401988,37.31109035,-39.12414864,0.926283288,0.926283288,26.32429638,44.38981258,37.71237091,,
21/03/2013,26.057142,26.771429,25.995714,25.998571,25.998571,18804100,26.24775514,26.237962,0.796412813,1.182762387,53.66591686,1.021829372,431252500,-69.36418481,36.17062296,-2.00829291,-0.579078394,-0.579078394,26.2591513,36.83397967,31.40653816,,
22/03/2013,26.157143,26.265715,25.642857,25.9,25.9,14189000,26.24867357,26.1929004,0.708323608,1.087874631,52.85166381,0.993331417,417063500,-72.99002087,34.6014918,-63.48281141,-0.379140069,-0.379140069,26.18732104,33.4676113,31.28392481,,
25/03/2013,26.061428,26.405714,25.681429,25.827143,25.827143,15024800,26.23908164,26.14413274,0.62542383,0.995384471,52.2209786,0.974113816,402038700,-75.66999304,33.29477455,-59.25903701,-0.281301158,-0.281301158,26.11528543,30.00524336,27.32526709,,
26/03/2013,26.285713,27.52,26.228571,27.23,27.23,46817400,26.31734686,26.28891504,0.665255345,0.929358646,61.69853141,1.025452615,448856100,-24.0672956,33.11998485,114.9676527,5.431715773,5.431715773,26.33822835,33.67780736,42.42423016,,
27/03/2013,27.091429,28.151428,26.904285,27.177143,27.177143,40475400,26.40591829,26.40734544,0.684664602,0.880419837,61.20589557,1.041287642,408380700,-37.7839121,33.43117146,151.2233341,-0.194113111,-0.194113111,26.50601128,41.30303234,54.15959975,,
28/03/2013,27.25,27.557142,26.942858,27.040001,27.040001,19588100,26.45265307,26.49169951,0.681128737,0.840561617,59.87017876,1.010787382,388792600,-43.1024393,33.72013046,109.1556181,-0.504622579,-0.504622579,26.61280922,53.86642697,65.015451,,
01/04/2013,27.27857,27.357143,25.924286,26.061428,26.061428,22947400,26.47285721,26.43432998,0.592533518,0.790955997,51.27196008,1.040935212,365845200,-82.1448855,32.49519617,9.75255315,-3.618982854,-3.618982854,26.50253298,54.94376837,45.65625437,,
02/04/2013,26.271429,26.454287,25.157143,25.241428,25.241428,32280500,26.417551,26.27527638,0.450955685,0.722955935,45.38950421,1.05923584,333564700,-97.18513769,30.44353091,-108.6652584,-3.146412392,-3.146412392,26.25031198,45.50918374,25.85584584,Negative,0.7120327
03/04/2013,25.292856,25.475714,23.465714,24.248571,24.248571,75357800,26.18673464,26.005049,0.255691518,0.629503051,39.4828117,1.127147565,258206900,-83.29268496,29.53239068,-244.1693625,-3.933442276,-3.933442276,25.84996379,27.99039916,12.45909729,,
04/04/2013,23.91,24.304285,23.401428,23.812857,23.812857,34460300,25.96551014,25.71275673,0.065035096,0.51660946,37.19523469,1.111126811,223746600,-91.33833684,28.73567915,-250.4138535,-1.796864648,-1.796864648,25.44254243,15.90318554,9.394613505,Positive,0.72464126
05/04/2013,23.360001,24.357143,23.218571,23.522858,23.522858,32512900,25.75948979,25.42077023,-0.108214558,0.391644657,35.71215864,1.113087181,191233700,-93.83142467,28.1420118,-218.8572073,-1.217825312,-1.217825312,25.05860554,10.78874288,10.51251784,,
08/04/2013,23.690001,23.757143,22.714287,23.294287,23.294287,31745000,25.52959193,25.13723914,-0.260951835,0.261125358,34.5430728,1.108070669,159488700,-89.33262904,27.98456918,-201.760016,-0.971697402,-0.971697402,24.70574183,9.468778166,8.499203149,,
09/04/2013,23.355715,24.481428,23.15,24.194286,24.194286,34045900,25.40704093,25.01151205,-0.305849192,0.147730448,42.52188745,1.124024764,193534600,-72.77983043,26.96765131,-123.1124537,3.863603982,3.863603982,24.60345067,11.23236432,14.68537195,,
10/04/2013,24,24.207144,23.558571,23.724285,23.724285,29709400,25.23377557,24.83988178,-0.37503268,0.043177823,39.79390978,1.090063923,163825200,-81.4240977,26.02337044,-110.0102247,-1.942611574,-1.942611574,24.42761753,14.00190757,18.82114761,Neutral,0.61122125
11/04/2013,24.11857,24.771429,24.117144,24.715714,24.715714,33056100,25.14214293,24.82332607,-0.345874037,-0.034632549,47.45217715,1.086998215,196881300,-63.1897168,24.49309065,-60.11621981,4.178962612,4.178962612,24.48523683,20.34732375,27.53545169,,
12/04/2013,25.284286,25.377144,24.457144,24.742857,24.742857,37797900,25.05948986,24.81259686,-0.316922108,-0.091090461,47.64851319,1.075069771,234679200,-62.69050223,23.05059203,-35.48917025,0.109820821,0.109820821,24.53676086,25.75172013,30.89856109,,
15/04/2013,25.08,26.049999,24.97143,25.214287,25.214287,46529000,25.01571443,24.86615555,-0.253020374,-0.123476444,51.06815743,1.091646358,281208200,-54.01995277,22.34250024,0.613981953,1.905317563,1.905317563,24.67226609,32.82242961,40.03327607,,
16/04/2013,24.995714,25.389999,24.610001,25.121429,25.121429,29711500,24.86510221,24.90019201,-0.207478965,-0.140276948,50.37022625,1.069385761,251496700,-55.72779886,21.27511189,-18.60877304,-0.368275335,-0.368275335,24.76209867,37.81747307,42.52058205,,
17/04/2013,24.905714,25.341429,24.03857,24.194286,24.194286,27545700,24.652041,24.80607121,-0.243394067,-0.160900372,43.91660785,1.086062421,223951000,-69.43953515,19.83677198,-45.91201423,-3.690645942,-3.690645942,24.64853614,40.94158751,40.27090441,,
18/04/2013,24.428572,24.557142,23.114286,23.402857,23.402857,23121000,24.392245,24.61897598,-0.331892896,-0.195098877,39.28905981,1.111547677,200830000,-85.16925789,19.36004754,-88.3296052,-3.271140136,-3.271140136,24.39940031,37.55976305,29.8878027,,
19/04/2013,23.642857,24.167143,23.290001,23.338572,23.338572,20163500,24.19775529,24.44825545,-0.402575477,-0.236594197,38.93022757,1.094804414,180666500,-83.3078877,18.91737485,-86.04645275,-0.274688684,-0.274688684,24.18723465,30.28438229,20.69443975,,
22/04/2013,23.674286,25.214287,23.674286,24.91,24.91,84870100,24.17408186,24.50982139,-0.328009734,-0.254877304,50.76727138,1.150583742,265536600,-34.1755823,17.73970167,-21.68362286,6.733179734,6.733179734,24.33178772,27.67711105,32.4490907,,
23/04/2013,30.795713,31.34,29.93,30.998571,30.998571,114860900,24.65622471,25.374988,0.219846694,-0.159932505,72.78103031,1.527684903,380397500,-3.958269884,19.88467471,274.3388706,24.44227619,24.44227619,25.66514437,37.55431683,59.51942004,,
24/04/2013,31.085714,32.042858,30.459999,30.959999,30.959999,46898600,25.16673486,26.11965614,0.643496595,0.000753315,72.55968153,1.53162591,333498900,-11.60798369,22.07901941,236.4738734,-0.124431542,-0.124431542,26.7241153,58.46263293,83.41938804,,
25/04/2013,30.997143,31.255714,30.467142,30.535713,30.535713,29274000,25.66765307,26.70846372,0.934236561,0.187449964,70.03646579,1.478550631,304224900,-16.15622586,24.1166252,186.5568554,-1.370432861,-1.370432861,27.48643484,77.45488276,89.42584019,,
26/04/2013,31,31.018572,30.360001,30.792856,30.792856,21790300,26.20326514,27.25304936,1.171890546,0.384338081,70.70144177,1.419980657,326015200,-14.0000215,25.90639881,157.1723063,0.842105766,0.842105766,28.14771907,86.30793929,86.07858965,,
29/04/2013,30.944286,31.104286,30.287144,30.715714,30.715714,20787200,26.66908143,27.71473798,1.338578031,0.575186071,70.19812741,1.376920753,305228000,-14.86401185,27.59783102,130.1713751,-0.250519146,-0.250519146,28.66131806,86.83255892,84.99324693,,
30/04/2013,30.657143,31.392857,30.605715,30.867144,30.867144,25071200,27.17928564,28.13505878,1.465999075,0.753348672,70.63997569,1.334793699,330299200,-13.16799596,29.27149675,113.8591226,0.493004981,0.493004981,29.10248325,85.68705338,85.98932356,,
01/05/2013,30.845715,31.055714,30.235714,30.415714,30.415714,18359600,27.5864285,28.43914614,1.513112326,0.905301403,67.43039361,1.298022721,311939600,-18.22401163,30.4155374,90.05500293,-1.462493582,-1.462493582,29.3651294,85.18796578,84.58132685,,
02/05/2013,30.462856,30.77857,30.027143,30.64143,30.64143,18328800,28.00775514,28.73278399,1.550786806,1.034398483,68.2081968,1.258980169,330268400,-15.6959926,31.2437817,77.37007447,0.742103243,0.742103243,29.62038952,84.95821678,84.30399994,,
03/05/2013,30.825714,31.175714,30.385714,30.492857,30.492857,15431500,28.38479586,28.96746039,1.550779087,1.137674604,67.07275318,1.225481586,314836900,-17.36001009,32.19597938,72.64105985,-0.484876195,-0.484876195,29.79488301,83.9306629,82.90666189,Neutral,0.662802
06/05/2013,29.947144,30.35,29.145714,30.098572,30.098572,31731000,28.74030607,29.11827527,1.501647409,1.210469165,64.02664853,1.234171687,283105900,-21.77600181,31.74375874,49.63495021,-1.293040531,-1.293040531,29.85562081,82.97777567,81.72266517,,
07/05/2013,29.825714,30.074286,29.371429,29.464287,29.464287,17079300,29.11673471,29.16441017,1.395442905,1.247463913,59.35654838,1.197955352,266026600,-28.87999335,31.32383958,40.0305148,-2.107359113,-2.107359113,29.77735405,80.65244177,77.32799825,,
08/05/2013,29.275715,30.057142,29.218571,29.80143,29.80143,17623200,29.57377564,29.24934615,1.323226363,1.262616403,60.98549162,1.172285041,283649800,-25.60795864,30.77060015,36.80100756,1.144242859,1.144242859,29.78216924,77.8764485,74.57868207,,
09/05/2013,29.718571,31.268572,29.502857,30.915714,30.915714,36108800,30.11500007,29.47152853,1.3404557,1.278184262,65.85621498,1.214672895,319758600,-13.46877341,30.98959042,52.74277972,3.739028631,3.739028631,30.00887819,76.41814617,77.3477582,,
10/05/2013,30.915714,31.392857,30.651428,31.098572,31.098572,18844700,30.55704093,29.68846766,1.353265583,1.293200526,66.59327688,1.18086976,338603300,-32.59368537,31.26200199,60.86011277,0.591472673,0.591472673,30.22681695,76.01210038,76.10986086,,
13/05/2013,31.024286,32.812859,31.02,32.76857,32.76857,41357400,30.68346943,30.09914797,1.4810992,1.330780261,72.4438399,1.224583277,379960700,-1.207724265,32.22469344,87.70893666,5.37001506,5.37001506,30.73516756,79.23363046,84.24327232,Neutral,0.9104374
14/05/2013,33.14143,33.798573,32.971428,33.424286,33.424286,38535700,30.85948993,30.54249971,1.616682949,1.387960799,74.34378432,1.210684686,418496400,-8.044236887,33.52233527,121.465437,2.001051617,2.001051617,31.27299125,82.13486145,86.05145116,,
15/05/2013,34.209999,35.061428,33.975716,34.771427,34.771427,36029700,31.16204093,31.10635668,1.811950035,1.472758646,77.73955256,1.241145923,454526100,-4.902214678,35.16548856,163.628178,4.030425661,4.030425661,31.9726784,88.52555496,95.28194139,,
16/05/2013,35.278572,35.549999,33.599998,33.861427,33.861427,28053200,31.38122457,31.47369939,1.871695472,1.552546011,70.91181144,1.291778428,426472900,-26.36628445,36.84342753,167.3470207,-2.617091326,-2.617091326,32.35042812,89.40971574,86.89575466,,
17/05/2013,34.075714,34.67857,33.714287,34.142857,34.142857,20141100,31.6260205,31.82958707,1.919624969,1.625961803,71.73850365,1.268385898,446614000,-21.97188289,38.40151372,153.5628964,0.831122681,0.831122681,32.7089139,88.14363402,82.253206,Neutral,0.8982512
20/05/2013,34.062859,34.521427,33.822857,34.221428,34.221428,14765800,31.86561221,32.14849919,1.941568273,1.689083097,71.9779475,1.227684762,461379800,-20.74503243,39.84830804,129.085457,0.230124269,0.230124269,33.01141672,82.04040913,76.97226675,Positive,0.9383088
21/05/2013,34.291428,34.414288,33.57143,33.869999,33.869999,11491200,32.11234686,32.3780325,1.908599964,1.73298647,69.15569117,1.200197136,449888600,-26.23243656,40.84575055,100.3308872,-1.026926755,-1.026926755,33.18313317,78.74745182,77.01688271,,
22/05/2013,33.485714,34.028572,32.377144,32.651428,32.651428,21769300,32.25591814,32.41448523,1.763811722,1.73915152,60.32326951,1.232427912,428119300,-45.25986898,40.28780635,52.86483471,-3.59778871,-3.59778871,33.07679214,74.41445671,69.25422068,,
23/05/2013,32.242859,32.599998,31.65,32.311428,32.311428,16198000,32.38581607,32.40074427,1.603150715,1.711951359,58.09383521,1.215927918,411921300,-50.56881447,38.99652484,14.60744575,-1.041302083,-1.041302083,32.92371931,68.52802113,59.31295999,,
24/05/2013,32.175713,32.714287,32.07143,32.677143,32.677143,11808300,32.56999971,32.43759743,1.48818103,1.667197293,59.81423958,1.174994281,423729600,-45.37453478,37.87296516,24.16687836,1.131844126,1.131844126,32.87440405,60.49981375,52.93226059,Neutral,0.6826398
28/05/2013,33.107143,33.708572,30.425714,30.598572,30.598572,39525500,32.65102007,32.19239404,1.215333805,1.576824596,47.80240945,1.325555976,384204100,-78.20395336,35.29750213,-18.25484243,-6.360932472,-6.360932472,32.41923764,51.39870657,41.95089913,Positive,0.86457294
29/05/2013,30.65,31.625713,29.987143,30.762857,30.762857,34101900,32.71969343,32.0017891,1.000820011,1.461623679,48.67963657,1.34791412,418306000,-79.16371072,32.99242722,-53.1294376,0.53690414,0.53690414,32.08796151,42.43414225,32.41926705,Negative,0.7395262
30/05/2013,30.861429,31.857143,30.22143,31.808571,31.808571,24087700,32.78346893,31.97602669,0.904767072,1.350252357,53.98111917,1.368471183,442393700,-67.2573225,30.65831711,-32.90843086,3.399274651,3.399274651,32.03208341,33.16505688,25.12500447,Negative,0.54463995
31/05/2013,32.177143,32.797142,32.007141,32.32143,32.32143,25416300,32.87081593,32.02208046,0.860113014,1.252224489,56.3620236,1.341335456,467810000,-58.03797546,29.18568443,13.11884677,1.612329582,1.612329582,32.08995273,29.79708954,31.84699711,Neutral,0.8839475
03/06/2013,32.435715,32.5,31.081429,31.709999,31.709999,21270900,32.79520371,31.9804696,0.76655066,1.155089723,52.85130681,1.34685228,446539100,-69.02928999,27.1594196,-19.92412931,-1.891720137,-1.891720137,32.01396198,30.73237964,35.22513735,,
04/06/2013,31.445715,32.507141,31.224285,32.187141,32.187141,23006900,32.70683621,32.00802579,0.722573811,1.068586541,55.19664067,1.342281117,469546000,-60.45200523,25.27198905,-15.91663427,1.504705188,1.504705188,32.04859779,34.85523697,37.49357644,,
